Linespeed,Extrspeed_1,Extrtemp_1,Extrtempbarr_1_1,Extrpressure_1_1,Extrpressure_1_2,Extrtempstock_1,PLCtime
0,0,70.20235,44.76867,0,0,74.2,
0,0,69.94968,43.62131,0,0,74.3,
0,0,69.82494,41.24237,0,0,74.4,
0,0,70.11307,45.13205,0,0,74.1,
0,0,70.14404,45.34808,0,0,74.2,
0,0,69.88246,44.96635,0,0,74.1,
0,0,69.8939,44.67683,0,0,74.2,
0,0,70.16959,45.0165,0,0,74.2,
0,0,70.06992,45.04821,0,0,74.2,
0,0,69.81207,45.0297,0,0,74.3,
0,0,70.00203,45.02625,0,0,74.2,
0,0,70.17533,45.0172,0,0,74.2,
0,0,69.94232,45.0017,0,0,74.2,
0,0,69.82333,45.00682,0,0,74.1,
0,0,70.06442,45.0234,0,0,74,
0,0,70.13999,45.00751,0,0,74,
0,0,69.91621,45.02098,0,0,74.2,
0,0,69.8446,45.01609,0,0,74.2,
0,0,70.16314,45.03271,0,0,74.1,
0,0,70.09993,45.06821,0,0,74.1,
0,0,69.8509,44.71795,0,0,74.1,
0,0,69.89581,44.93955,0,0,74.3,
0,0,70.17462,44.94677,0,0,74,
0,0,70.04298,45.01942,0,0,74.2,
0,0,69.81218,45.10207,0,0,74.2,
0,0,69.97803,45.23248,0,0,74.1,
0,0,70.16172,44.70046,0,0,74.2,
0,0,70.00528,43.73906,0,0,74.1,
0,0,69.82939,45.02305,0,0,74.1,
0,0,70.00996,45.20176,0,0,74.1,
0,0,70.18252,45.23088,0,0,74.3,
0,0,69.95454,44.25257,0,0,74.2,
0,0,69.82453,45.02792,0,0,74.1,
0,0,70.07617,45.03942,0,0,74,
0,0,70.18225,45.04659,0,0,74.2,
0,0,69.90255,45.02634,0,0,74.2,
0,0,69.86423,45.00969,0,0,74,
0,0,70.14453,45.00892,0,0,74.3,
0,0,70.09144,45.00643,0,0,74.2,
0,0,69.84138,45.015,0,0,74.2,
0,0,69.9021,45.00488,0,0,74.3,
0,0,70.16975,44.99434,0,0,74.2,
0,0,70.03449,45.01322,0,0,74.2,
0,0,69.8302,45.00598,0,0,74.1,
0,0,69.98711,45.04023,0,0,74.3,
0,0,70.18035,44.9839,0,0,74.1,
0,0,69.9823,44.92033,0,0,74.1,
0,0,69.83527,44.97127,0,0,74.2,
0,0,70.01836,45.14932,0,0,74.2,
0,0,70.17894,45.35045,0,0,74.3,
0,0,69.92255,44.10232,0,0,74.1,
0,0,69.80846,43.09189,0,0,74.3,
0,0,70.13438,44.91677,0,0,74.2,
0,0,70.12224,45.11662,0,0,74.2,
0,0,69.8755,45.16901,0,0,74.1,
0,0,69.86163,44.64952,0,0,74.1,
0,0,70.146,45.00617,0,0,74.3,
0,0,70.05349,45.07595,0,0,74.2,
0,0,69.81756,45.27372,0,0,74.3,
0,0,69.97784,44.81974,0,0,74.1,
0,0,70.17234,42.72796,0,0,74.1,
0,0,70.00823,45.02831,0,0,74.1,
0,0,69.81276,45.03902,0,0,74.2,
0,0,70.00166,45.02702,0,0,74.2,
0,0,70.18702,45.02731,0,0,74.3,
0,0,69.95998,45.01366,0,0,74.3,
0,0,69.82114,45.00005,0,0,74.3,
0,0,70.14159,45.01239,0,0,74.3,
0,0,70.14085,45.01161,0,0,74.4,
0,0,69.88898,45.0135,0,0,74.2,
0,0,69.89243,45.00755,0,0,74.2,
0,0,70.18658,45.04362,0,0,74.3,
0,0,70.08338,44.98677,0,0,74.2,
0,0,69.84053,44.95162,0,0,74.2,
0,0,69.94646,44.93118,0,0,74.2,
0,0,70.23064,44.94735,0,0,74,
0,0,69.94164,45.01429,0,0,74.1,
0,0,69.81596,45.12764,0,0,74.3,
0,0,70.11046,45.28907,0,0,74.4,
0,0,70.14014,44.46154,0,0,74.3,
0,0,69.90504,42.76435,0,0,74.2,
0,0,69.89277,41.88351,0,0,74,
0,0,70.10143,45.12942,0,0,74,
0,0,70.1276,45.21669,0,0,74.1,
0,0,69.86011,44.29636,0,0,74.3,
0,0,69.90571,45.04799,0,0,74.4,
0,0,70.17072,45.00735,0,0,74.1,
0,0,70.06335,45.03217,0,0,74.2,
0,0,69.81697,45.00708,0,0,74.2,
0,0,70.02157,45.01109,0,0,74.2,
0,0,70.17506,44.99651,0,0,74.3,
0,0,69.97419,44.99965,0,0,74.2,
0,0,69.80961,45.01228,0,0,74.3,
0,0,70.08284,44.9978,0,0,74.2,
0,0,70.1643,44.99304,0,0,74.1,
0,0,69.89915,45.0102,0,0,74.2,
0,0,69.87612,44.97562,0,0,74.3,
0,0,70.20171,44.99499,0,0,74.3,
0,0,70.08707,44.98474,0,0,74.2,
0,0,69.84896,44.99006,0,0,74.6,
0,0,69.91888,45.00956,0,0,74.4,
0,0,70.16785,45.06885,0,0,74.3,
0,0,70.05403,45.21769,0,0,74.3,
0,0,69.79456,45.22806,0,0,74.4,
0,0,70.01649,43.47294,0,0,74.3,
0,0,70.17923,45.06025,0,0,74.2,
0,0,69.98851,45.05946,0,0,74.3,
0,0,69.77114,45.14397,0,0,74.1,
0,0,70.08142,45.12084,0,0,74.2,
0,0,70.17277,44.83016,0,0,74.1,
0,0,69.92297,45.06727,0,0,74.3,
0,0,69.7993,45.02589,0,0,74.2,
0,0,70.14083,45.03868,0,0,74.3,
0,0,70.11248,45.02786,0,0,74.4,
0,0,69.87234,45.02697,0,0,74.4,
0,0,69.89156,45.01718,0,0,74.2,
0,0,70.13676,45.01727,0,0,74.2,
0,0,70.11649,45.0042,0,0,74.3,
0,0,69.84619,45.00692,0,0,74.2,
0,0,69.92535,45.03544,0,0,74.3,
0,0,70.13488,44.97615,0,0,74.4,
0,0,70.06252,44.89745,0,0,74.4,
0,0,69.8592,44.93133,0,0,74.2,
0,0,69.92863,45.03786,0,0,74.2,
0,0,70.19157,45.26548,0,0,74.3,
0,0,70.05133,44.95707,0,0,74.2,
0,0,69.86331,43.78778,0,0,74.4,
0,0,69.91904,42.46358,0,0,74.2,
0,0,70.19503,45.12482,0,0,74.3,
0,0,70.00602,45.32968,0,0,74.3,
0,0,69.82396,45.00756,0,0,74.2,
0,0,70.02831,43.44137,0,0,74.3,
0,0,70.17442,45.04985,0,0,74.2,
0,0,69.96015,45.16932,0,0,74.4,
0,0,69.8074,45.20323,0,0,74.4,
13.44928,0,70.10696,44.23471,0,0,74.3,
13.46124,0,70.12038,44.29612,0,0,74.2,
13.46124,0,69.90018,45.0414,0,0,74.4,
13.46722,0,69.88384,45.03735,0,0,74.1,
13.46423,0,70.11671,45.03179,0,0,74.3,
13.46423,0,70.08453,45.01768,0,0,74.3,
13.47021,0,69.8438,45.0182,0,0,74.2,
13.43732,0,69.93741,45.00128,0,0,74.1,
13.45227,0,70.2033,45.01641,0,0,74.2,
13.48517,0,70.02339,45.01184,0,0,74.3,
13.47919,0,69.82142,44.99693,0,0,74.3,
13.44629,0,70.00682,44.99817,0,0,74.4,
13.4762,0,70.16096,44.98988,0,0,74.4,
7.111938,0,69.91391,44.99922,0,0,74.2,
26.81482,0,69.85134,44.95534,0,0,74.1,
26.6593,0,70.09465,44.95187,0,0,74.1,
26.67426,0,70.13408,44.9825,0,0,74.4,
27.03314,0,69.88098,44.97255,0,0,74.3,
27.11987,0,69.8661,44.99775,0,0,74.2,
26.80884,0,70.14706,44.99906,0,0,74.3,
26.07013,0,70.08138,45.01255,0,0,74.3,
21.50031,0,69.8334,45.10597,0,0,74.2,
21.48535,0,69.93703,45.26637,0,0,74.2,
12.94086,0,70.16531,44.79904,0,0,74.3,
3.346619,0,70.03165,42.39995,0,0,74.3,
3.499146,0,69.81466,45.046,0,0,74.3,
3.523071,0,70.0549,45.03818,0,0,74.3,
3.633728,0,70.13541,45.02629,0,0,74.2,
3.582886,0,69.97696,45.03387,0,0,74.1,
3.783264,0,69.80772,45.02401,0,0,74.3,
3.421387,0,70.08128,45.02139,0,0,74.2,
26.96136,0,70.16252,44.98947,0,0,74.4,
26.86267,0,69.94345,45.01197,0,0,74.2,
26.6922,0,69.82541,44.98637,0,0,74.3,
26.81482,0,70.05545,45.01388,0,0,74.1,
26.47388,0,70.17691,44.99937,0,0,74.2,
26.35126,0,69.88332,45.0457,0,0,74.1,
25.80396,0,69.86559,45.05058,0,0,74.3,
19.37689,0,70.18131,44.95729,0,0,74.3,
18.87445,0,70.09041,44.90885,0,0,74.2,
12.79431,0,69.86825,44.94273,0,0,74.2,
3.39447,0,69.89949,45.01303,0,0,74.2,
3.340637,0,70.19392,45.19112,0,0,74.3,
3.51709,0,70.02502,45.30498,0,0,74.1,
3.490173,0,69.79287,44.12075,0,0,74.2,
3.639709,0,70.02964,41.38462,0,0,74.3,
3.460266,0,70.18228,45.08746,0,0,74.3,
3.72644,0,69.95427,45.36708,0,0,74.3,
26.79688,0,69.81881,44.97797,0,0,74.2,
26.59052,0,70.0754,43.88195,0,0,74,
26.5307,0,70.16862,44.54601,0,0,74.2,
26.62939,0,69.90489,45.04239,0,0,74.2,
26.25854,0,69.87579,45.03493,0,0,74.2,
26.01929,0,70.10262,45.04923,0,0,74.2,
25.79199,0,70.09535,45.04462,0,0,74.3,
25.38525,0,69.88567,45.02847,0,0,74.2,
20.79749,0,69.88445,45.02678,0,0,74.2,
12.58795,0,70.16996,45.00638,0,0,74.1,
4.249817,0,70.06918,45.00228,0,0,74.3,
4.327576,0,69.82687,45.01368,0,0,74.2,
4.249817,0,69.9702,45.00016,0,0,74.4,
4.166077,0,70.17625,44.97982,0,0,74.2,
4.30365,0,70.00519,44.9949,0,0,74.1,
4.489075,0,69.82008,44.97945,0,0,74.2,
12.82123,0,69.98427,44.97403,0,0,74.3,
11.46942,0,70.16824,44.95839,0,0,74.2,
12.47131,0,69.99759,44.96712,0,0,74.2,
15.27362,0,69.82475,44.98184,0,0,74.3,
8.586365,0,70.01604,44.96091,0,0,74.2,
4.127197,0,70.17121,45.03344,0,0,74.1,
0,0,69.97136,45.06849,0,0,74.2,
0,0,69.8074,45.26016,0,0,74.1,
0,0,70.10586,44.40524,0,0,74.2,
0,0,70.14935,43.0011,0,0,74.3,
0,0,69.90485,45.04124,0,0,74.2,
8.735901,0,69.86629,45.02475,0,0,74.3,
10.72772,0,70.10333,45.02099,0,0,74.2,
5.290588,0,70.10195,45.0304,0,0,74.2,
7.306335,0,69.83415,45.01682,0,0,74.1,
7.315308,0,69.9482,45.01997,0,0,74.2,
7.126892,0,70.12888,45.0232,0,0,74.3,
0,0,70.05539,45.00319,0,0,74.2,
0,0,69.80505,45.00792,0,0,74.3,
0,0,70.03465,44.99342,0,0,74.2,
0,0,70.19942,45.01176,0,0,74.4,
0,0,69.98578,45.00732,0,0,74.2,
0,0,69.82387,45.0001,0,0,74.2,
0,0,70.04935,45.03364,0,0,74.2,
0,0,70.16711,45.04043,0,0,74.3,
0,0,69.91791,44.93314,0,0,74.1,
0,0,69.82391,44.93127,0,0,74.3,
0,0,70.15702,44.96201,0,0,74.2,
0,0,70.14017,45.00972,0,0,74.1,
0,0,69.91447,45.24598,0,0,74.2,
0,0,69.86357,45.19162,0,0,74.2,
0,0,70.1616,44.06046,0,0,74.3,
0,0,70.09082,43.02847,0,0,74.1,
0,0,69.86503,45.09242,0,0,74.2,
0,0,69.98251,45.24509,0,0,74.3,
0,0,70.16125,45.30312,0,0,74.3,
0,0,70.03483,43.05492,0,0,74.1,
0,0,69.83341,45.03316,0,0,74.2,
0,0,69.95544,45.0274,0,0,74.2,
0,0,70.22452,45.02919,0,0,74.2,
0,0,69.95226,45.03603,0,0,74.1,
0,0,69.8254,45.01512,0,0,74.2,
0,0,70.08041,45.0149,0,0,74.3,
0,0,70.14359,44.99319,0,0,74.3,
0,0,69.91413,45.01707,0,0,74.3,
0,0,69.8483,44.99701,0,0,74.2,
0,0,70.13087,44.99921,0,0,74.2,
0,0,70.07319,45.00906,0,0,74.3,
0,0,69.85719,45.01248,0,0,74.4,
0,0,69.91644,44.99602,0,0,74.4,
0,0,70.16486,44.95695,0,0,74.4,
0,0,70.03405,44.95103,0,0,74.2,
0,0,69.82696,44.9627,0,0,74.3,
0,0,69.95612,44.95636,0,0,74.3,
0,0,70.20805,45.02326,0,0,74.3,
0,0,69.97523,45.13828,0,0,74.3,
0,0,69.80573,45.29197,0,0,74.4,
0,0,70.03061,44.38961,0,0,74.3,
0,0,70.1769,41.48451,0,0,74.3,
0,0,69.92055,45.04873,0,0,74.2,
0,0,69.83448,45.03661,0,0,74.1,
0,0,70.11433,45.03318,0,0,74.1,
0,0,70.16064,45.01771,0,0,74.3,
0,0,69.89851,45.03915,0,0,74.3,
0,0,69.87661,45.03014,0,0,74.3,
0,0,70.13641,45.01818,0,0,74.3,
0,0,70.0925,45.02806,0,0,74.3,
0,0,69.87909,44.99854,0,0,74.2,
0,0,69.89742,45.01683,0,0,74.3,
0,0,70.18705,44.99102,0,0,74.2,
0,0,70.03822,44.95247,0,0,74.3,
0,0,69.82814,44.97467,0,0,74.3,
0,0,69.96461,44.9376,0,0,74.4,
0,0,70.15603,44.9629,0,0,74.2,
0,0,69.99692,44.96246,0,0,74.4,
0,0,69.8287,44.99781,0,0,74.3,
0,0,69.98889,45.0591,0,0,74.4,
0,0,70.18933,45.23129,0,0,74.4,
0,0,69.93793,45.09278,0,0,74.3,
0,0,69.83917,44.1294,0,0,74.3,
0,0,70.12968,45.02871,0,0,74.3,
0,0,70.14177,45.02721,0,0,74.3,
0,0,69.90832,45.03152,0,0,74.2,
0,0,69.85057,45.0328,0,0,74.2,
0,0,70.09998,45.03063,0,0,74.3,
0,0,70.15556,45.04601,0,0,74.4,
0,0,69.88122,45.0073,0,0,74.4,
0,0,69.88023,45.03237,0,0,74.3,
0,0,70.15231,45.03602,0,0,74.3,
0,0,70.07166,44.92075,0,0,74.4,
0,0,69.83283,44.94485,0,0,74.3,
0,0,69.99083,44.95068,0,0,74.2,
0,0,70.17647,44.9383,0,0,74.3,
0,0,69.98097,45.01019,0,0,74.2,
0,0,69.83368,45.13688,0,0,74.3,
0,0,70.02908,45.26475,0,0,74.2,
0,0,70.17249,44.59647,0,0,74.4,
0,0,69.90433,43.49149,0,0,74.3,
0,0,69.84151,45.03474,0,0,74.4,
0,0,70.11543,45.04389,0,0,74.2,
0,0,70.13344,45.02144,0,0,74.2,
0,0,69.85852,45.02544,0,0,74.2,
0,0,69.91938,45.03786,0,0,74.3,
0,0,70.1883,45.02605,0,0,74.4,
0,0,70.03716,45.01607,0,0,74.4,
0,0,69.81165,45.00027,0,0,74.4,
0,0,70.00973,45.02146,0,0,74.3,
0,0,70.17017,45.02246,0,0,74.3,
0,0,69.99454,45.00198,0,0,74.4,
0,0,69.82142,45.01919,0,0,74.4,
0,0,70.0088,44.94864,0,0,74.3,
0,0,70.15948,44.92721,0,0,74.2,
0,0,69.97063,44.95111,0,0,74.3,
0,0,69.83212,44.99841,0,0,74.2,
0,0,70.07191,45.15856,0,0,74.3,
0,0,70.13541,45.1801,0,0,74.4,
0,0,69.91326,44.14314,0,0,74.4,
0,0,69.83188,44.58139,0,0,74.4,
0,0,70.14613,45.12682,0,0,74.4,
0,0,70.10218,45.20665,0,0,74.3,
0,0,69.86659,44.93531,0,0,74.3,
0,0,69.86332,44.85372,0,0,74.2,
0,0,70.16838,45.06432,0,0,74.2,
0,0,70.07563,45.20279,0,0,74.2,
0,0,69.8503,45.13655,0,0,74.3,
0,0,69.9332,44.40197,0,0,74.4,
0,0,70.20306,45.05177,0,0,74.3,
0,0,69.98477,45.04535,0,0,74.5,
0,0,69.85659,45.05153,0,0,74.5,
0,0,70.04608,45.03009,0,0,74.3,
0,0,70.17677,45.01637,0,0,74.3,
0,0,69.91953,45.03145,0,0,74.3,
0,0,69.82715,45.02135,0,0,74.4,
0,0,70.15009,45.02512,0,0,74.3,
0,0,70.09824,44.97696,0,0,74.5,
19.98102,0,69.89057,44.98531,0,0,74.4,
20.00793,0,69.87714,44.97881,0,0,74.5,
19.98999,0,70.11991,44.96874,0,0,74.4,
0,0,70.1118,44.98313,0,0,74.5,
0,0,69.89089,44.98877,0,0,74.4,
0,0,69.85229,45.06051,0,0,74.4,
0,0,70.16624,45.2188,0,0,74.4,
0,0,70.08564,44.72931,0,0,74.5,
0,0,69.85209,41.97255,0,0,74.5,
0,0,69.90811,45.04561,0,0,74.5,
0,0,70.17444,45.03231,0,0,74.3,
0,0,70.01255,45.02499,0,0,74.3,
0,0,69.82594,45.02307,0,0,74.3,
0,0,69.96254,45.0397,0,0,74.4,
0,0,70.16982,45.02102,0,0,74.6,
0,0,69.98898,45.0109,0,0,74.6,
0,0,69.82043,45.01371,0,0,74.3,
0,0,70.04048,45.00842,0,0,74.5,
0,0,70.12717,44.93022,0,0,74.5,
0,0,69.94149,44.93462,0,0,74.5,
0,0,69.85191,44.96574,0,0,74.5,
0,0,70.07368,45.10518,0,0,74.5,
0,0,70.14841,45.2496,0,0,74.4,
0,0,69.90429,44.66417,0,0,74.6,
0,0,69.87062,42.97228,0,0,74.5,
0,0,70.1275,42.31025,0,0,74.6,
0,0,70.10291,45.15249,0,0,74.6,
0,0,69.84587,45.15406,0,0,74.5,
0,0,69.93255,45.05144,0,0,74.4,
0,0,70.13613,45.01674,0,0,74.5,
0,0,70.0745,45.01086,0,0,74.6,
0,0,69.84322,45.01913,0,0,74.5,
0,0,69.94479,45.01308,0,0,74.6,
0,0,70.15548,45.01249,0,0,74.5,
0,0,70.0601,44.97812,0,0,74.5,
0,0,69.8546,45.00173,0,0,74.6,
0,0,69.92087,45.02308,0,0,74.7,
0,0,70.14926,45.0451,0,0,74.7,
0,0,70.03549,45.20091,0,0,74.5,
0,0,69.85925,45.17342,0,0,74.7,
0,0,69.96366,44.13533,0,0,74.6,
0,0,70.12057,45.05978,0,0,74.7,
0,0,70.02029,45.0769,0,0,74.5,
0,0,69.82208,45.06116,0,0,74.5,
0,0,70.0271,45.03435,0,0,74.6,
0,0,70.16537,45.04157,0,0,74.6,
0,0,69.94067,45.04699,0,0,74.7,
0,0,69.84526,45.01621,0,0,74.6,
0,0,70.10187,45.00471,0,0,74.7,
0,0,70.16125,45.0004,0,0,74.7,
0,0,69.89017,44.97377,0,0,74.7,
0,0,69.85858,44.97792,0,0,74.7,
0,0,70.13804,44.95683,0,0,75.10001,
0,0,70.0831,44.96677,0,0,75.9,
0,0,69.85593,44.94536,0,0,76.1,
0,0,69.91797,44.97814,0,0,76.1,
0,0,70.20401,44.97253,0,0,76,
0,0,70.04238,44.991,0,0,76.1,
0,0,69.82537,45.10666,0,0,76.1,
0,0,69.98793,45.23911,0,0,76.1,
0,0,70.1842,44.89842,0,0,76,
0,0,69.9701,43.41602,0,0,76.2,
0,0,69.83073,45.05552,0,0,76.2,
0,0,70.08135,45.30141,0,0,76.2,
0,0,70.18025,45.21038,0,0,76.2,
0,0,69.92831,43.77606,0,0,76.2,
0,0,69.83983,43.44234,0,0,76.1,
0,0,70.13515,45.06713,0,0,76.2,
0,0,70.13287,45.05166,0,0,76.2,
0,0,69.87469,45.03301,0,0,76.2,
0,0,69.87231,45.02405,0,0,76.1,
0,0,70.18087,45.03625,0,0,76.3,
0,0,70.08791,45.0352,0,0,76.3,
0,0,69.8297,45.01881,0,0,76.2,
0,0,69.91825,44.97713,0,0,76.3,
0,0,70.19642,44.98935,0,0,76.3,
0,0,69.9985,44.96524,0,0,76.3,
0,0,69.82127,44.96082,0,0,76.1,
0,0,70.04592,44.9668,0,0,76.2,
0,0,70.17989,44.97181,0,0,76.2,
0,0,69.94151,44.9679,0,0,76.3,
0,0,69.81186,45.04519,0,0,76.2,
0,0,70.1097,45.26818,0,0,76.3,
0,0,70.12886,45.25628,0,0,76.3,
0,0,69.89576,43.67768,0,0,76.3,
0,0,69.86076,42.10489,0,0,76.3,
0,0,70.12894,45.06139,0,0,76.2,
0,0,70.11343,45.06234,0,0,76.3,
0,0,69.85622,45.103,0,0,76.3,
0,0,69.89468,45.14324,0,0,76.4,
0,0,70.18808,44.06231,0,0,76.3,
0,0,70.03899,45.04974,0,0,76.3,
0,0,69.81836,45.27767,0,0,76.3,
0,0,69.98973,45.19962,0,0,76.4,
0,0,70.16986,43.93656,0,0,76.4,
0,0,69.96374,42.92535,0,0,76.4,
0,0,69.77301,44.94713,0,0,76.3,
0,0,70.08367,45.14845,0,0,76.4,
0,0,70.15594,45.37011,0,0,76.4,
0,0,69.89908,43.68329,0,0,76.4,
0,0,69.90145,45.027,0,0,76.4,
0,0,70.18254,45.16916,0,0,76.4,
0,0,70.0497,45.26349,0,0,76.4,
0,0,69.83519,44.42392,0,0,76.5,
0,0,69.98773,41.67496,0,0,76.5,
0,0,70.20802,45.06207,0,0,76.4,
0,0,69.89133,45.06562,0,0,76.5,
0,0,69.86198,45.02962,0,0,76.5,
0,0,70.12303,45.04655,0,0,76.5,
0,0,70.11309,45.02238,0,0,76.5,
0,0,69.854,45.03788,0,0,76.5,
0,0,69.91496,44.98335,0,0,76.5,
0,0,70.18546,44.94598,0,0,76.60001,
0,0,70.02863,44.9355,0,0,76.60001,
0,0,69.81034,44.97063,0,0,76.7,
0,0,69.99581,44.98699,0,0,76.7,
0,0,70.19115,45.12388,0,0,76.60001,
0,0,69.93522,45.23536,0,0,76.60001,
0,0,69.83635,44.55672,0,0,76.60001,
0,0,70.14458,42.61677,0,0,76.7,
0,0,70.13596,45.04431,0,0,76.7,
0,0,69.86929,45.05865,0,0,76.60001,
0,0,69.89411,45.06707,0,0,76.7,
0,0,70.14541,45.04154,0,0,76.7,
0,0,70.08864,45.03463,0,0,76.7,
0,0,69.82935,45.00575,0,0,76.7,
0,0,69.96398,45.0095,0,0,76.7,
0,0,70.18949,45.03045,0,0,76.8,
0,0,69.99294,45.004,0,0,76.7,
0,0,69.80201,44.98625,0,0,76.8,
0,0,70.05183,44.90079,0,0,76.9,
0,0,70.16768,44.93539,0,0,76.8,
0,0,69.91618,45.04372,0,0,76.9,
0,0,69.8465,45.25771,0,0,76.9,
0,0,70.15638,44.69867,0,0,76.9,
0,0,70.10501,42.94522,0,0,76.8,
0,0,69.85344,41.53584,0,0,77,
0,0,69.92152,45.17958,0,0,77,
0,0,70.19537,45.16117,0,0,77,
0,0,70.05882,45.06229,0,0,77.1,
0,0,69.82664,45.01383,0,0,77.1,
0,0,69.97219,45.09552,0,0,77,
0,0,70.19501,45.24177,0,0,77.1,
0,0,70.00358,44.91139,0,0,77.1,
0,0,69.7958,42.38778,0,0,77.1,
0,0,70.04055,45.02939,0,0,77.1,
0,0,70.18523,45.01606,0,0,77.1,
0,0,69.94547,45.00763,0,0,77.3,
0,0,69.80758,44.9899,0,0,77.2,
0,0,70.13257,44.98889,0,0,77.2,
0,0,70.12686,44.98445,0,0,77.3,
0,0,69.83916,45.01071,0,0,77.4,
0,0,69.91302,45.0849,0,0,77.4,
0,0,70.20488,45.24219,0,0,77.4,
0,0,70.03083,44.64959,0,0,77.4,
0,0,69.7933,41.89088,0,0,77.5,
0,0,70.03154,45.0492,0,0,77.5,
0,0,70.17997,45.05471,0,0,77.5,
0,0,69.98036,45.04473,0,0,77.6,
0,0,69.82303,45.01228,0,0,77.7,
0,0,70.07368,45.01096,0,0,77.7,
0,0,70.19212,44.98177,0,0,77.7,
0,0,69.92139,44.97913,0,0,77.8,
0,0,69.82259,44.96346,0,0,77.8,
0,0,70.17207,44.97616,0,0,77.8,
0,0,70.08715,44.96624,0,0,77.9,
0,0,69.82124,45.01431,0,0,77.9,
0,0,69.89249,45.20663,0,0,78,
0,0,70.20201,45.27168,0,0,78,
0,0,70.0361,44.16846,0,0,78.1,
0,0,69.82818,41.29934,0,0,78.1,
0,0,70.01647,45.08325,0,0,78.1,
0,0,70.18848,45.07156,0,0,78.2,
0,0,69.95676,45.05442,0,0,78.1,
0,0,69.80235,45.03717,0,0,78.1,
0,0,70.10326,45.01994,0,0,78.4,
0,0,70.13038,45.02154,0,0,78.4,
0,0,69.86456,44.97082,0,0,78.5,
0,0,69.93197,44.95971,0,0,78.5,
0,0,70.1559,44.95952,0,0,78.6,
0,0,70.08214,44.96584,0,0,78.7,
0,0,69.82011,44.99463,0,0,78.7,
0,0,69.93679,45.08393,0,0,78.7,
0,0,70.18719,45.27425,0,0,78.8,
0,0,70.01112,44.51089,0,0,78.8,
0,0,69.78314,43.21207,0,0,78.9,
0,0,70.03149,44.04284,0,0,79.00001,
0,0,70.1742,45.06218,0,0,79.10001,
0,0,69.93938,45.06814,0,0,79.2,
0,0,69.83204,45.04591,0,0,79.3,
0,0,70.13034,44.9989,0,0,79.3,
0,0,70.15725,45.00543,0,0,79.4,
0,0,69.86342,44.99127,0,0,79.5,
0,0,69.86616,44.97177,0,0,79.6,
0,0,70.18064,44.97667,0,0,79.7,
0,0,70.10234,44.963,0,0,79.7,
0,0,69.80452,44.97642,0,0,79.7,
0,0,69.9565,45.07389,0,0,79.9,
0,0,70.22514,45.24992,0,0,80,
0,0,69.94181,44.76153,0,0,80.1,
0,0,69.81332,43.05624,0,0,80.2,
0,0,70.13715,41.26084,0,0,80.1,
0,0,70.13172,45.23428,0,0,80.1,
0,0,69.86104,45.26585,0,0,80.3,
0,0,69.8843,44.11099,0,0,80.5,
0,0,70.1737,45.0076,0,0,80.5,
0,0,70.07539,45.02353,0,0,80.5,
19.98999,0,69.83715,44.98391,0,0,80.60001,
0,0,69.97129,45.01962,0,0,80.8,
0,7.998779,70.14214,45.10051,0,0,80.9,
0,8.000824,70.02802,45.30713,0,0,80.7,
0,7.998779,69.81886,44.62505,0,0,81,
0,7.998779,69.99788,42.93142,0,0,80.60001,
0,8.000824,70.18655,41.22564,0,0,80.2,
0,0,69.96512,45.22387,0,0,80.5,
0,0,69.85008,45.25613,0,0,81.4,
0,0,70.02086,43.78244,0,0,81.5,
0,0,70.194,45.0219,0,0,81.7,
0,0,69.93302,45.04327,0,0,81.9,
24.00354,0,69.83656,45.27601,0,0,82,
24.02148,0,70.09285,45.11498,0,0,82.10001,
23.97662,0,70.12307,44.00867,0,0,82.5,
23.99756,7.998779,69.88334,41.84907,0,0,82,
24.01849,8.000824,69.90082,45.12418,0,0,81.4,
24.14709,7.998779,70.12519,45.29276,0,0,81.6,
4.919739,7.998779,70.05521,45.1605,0,0,82,
4.943665,8.000824,69.88878,43.93969,0,0,88.7,
4.886841,0,69.98369,42.38258,0,0,90.3,
26.87164,0,70.14787,45.3633,0,0,92.5,
19.13763,18.6904,69.95174,45.28613,19.06105,40.88903,94.3,
21.41656,9.671326,69.883,44.58401,16.9307,39.24334,90.1,
21.34479,7.96402,70.09212,43.00093,17.61429,41.3954,89,
21.06067,6.810822,70.08389,45.57981,18.09896,41.88911,87.90001,
21.06366,6.829224,69.90903,45.29166,18.76808,42.77525,87,
21.16833,6.459137,69.93022,43.68985,18.77893,43.57277,86.4,
20.8573,6.082916,70.11134,42.23935,18.88383,43.63607,86.5,
20.71973,5.935699,70.01985,45.53714,18.89829,42.2942,86.7,
21.05469,5.853912,69.88747,44.00638,19.06105,43.97787,87.1,
20.77057,5.943878,70.00681,41.89116,18.9851,43.14236,87.6,
20.89618,5.947968,70.09516,45.73201,18.92361,42.28154,88.3,
21.57507,5.512451,69.9437,44.20449,18.87659,42.14229,89.2,
20.71674,7.939484,69.96459,42.03441,22.37052,47.83891,89.2,
20.62402,7.941528,70.07992,45.72094,22.26201,48.20602,89.2,
20.62402,7.939484,69.98369,44.21186,22.22222,47.24393,89.2,
20.71674,7.941528,69.92557,42.27514,22.12818,46.5983,89.1,
20.83038,7.939484,70.0808,45.59569,22.1101,47.33253,89,
20.72571,7.941528,70.03628,44.15253,22.04861,48.05411,88.9,
20.56122,7.939484,69.92356,42.39284,22.14627,47.52242,88.60001,
20.58215,7.941528,70.0491,45.53943,22.45009,47.15531,88.3,
